,Price,Address,Neighborhood,Bedrooms,Property_Type,Price_Scaled
254,4000000,idado idado estate Idado Lekki Lagos,Lekki,4.0,Duplex,0.12728741919703088
255,950000,United estate Sangotedo Ajah Lagos,Sangotedo,3.0,Flat,-0.14602472343978318
256,450000,Adebowale street Berger Ojodu Lagos,Ojo,2.0,Flat,-0.1908299927245068
257,1300000,Modupe estate akoka Akoka Yaba Lagos,Yaba,3.0,Flat,-0.11466103494047665
258,300000,close to unilag Abule Oja Yaba Lagos,Yaba,2.0,Unknown,-0.2042715735099239
259,1500000,Ikeja Off Toyin street Toyin Street Ikeja Lagos,Ikeja,3.0,Flat,-0.09673892722658721
260,350000,"ALONG COKER ROAD , SHASHA AIRFORCE BARRACKS Coker Road Shasha Alimosho Lagos",Alimosho,2.0,Unknown,-0.19979104658145153
261,1000000,Pedro Iwaya Onike Yaba Lagos,Yaba,2.0,Flat,-0.1415441965113108
262,1400000,Zainab Street Medina Medina Gbagada Lagos,Gbagada,3.0,Flat,-0.10569998108353193
263,300000,Ajayi Abule Oja Yaba Lagos,Yaba,2.0,Unknown,-0.2042715735099239
264,1000000,Josodat Estate Josodat Estate Soluyi Gbagada Lagos,Gbagada,2.0,Flat,-0.1415441965113108
265,700000,Akinwunmi street Olowoira Magodo Isheri Ojodu Lagos,Ojo,4.0,Flat,-0.16842735808214498
266,1200000,Phase I Magodo Kosofe Ikosi Lagos,Kosofe,3.0,Flat,-0.12362208879742137
267,800000,Obafemi Omowaiye street Magodo Isheri Ojodu Lagos,Ojo,3.0,Flat,-0.15946630422520028
268,850000,Kiniufa Sawmill Ifako Gbagada Gbagada Lagos,Gbagada,2.0,Flat,-0.1549857772967279
269,450000,Alapere estate Alapere estate Alapere Kosofe Ikosi Lagos,Alapere,1.0,mini,-0.1908299927245068
270,450000,Alapere Estate Alapere Kosofe Ikosi Lagos,Alapere,1.0,mini,-0.1908299927245068
271,1300000,Yetunde Brown Yetunde Brown Ifako Gbagada Gbagada Lagos,Gbagada,3.0,Flat,-0.11466103494047665
272,1500000,Somide odujinri Omole Phase 2 Ogba Lagos,Ogba,3.0,Duplex,-0.09673892722658721
273,1000000,Unilag Estate Magodo GRA PHASE 1 Magodo Kosofe Ikosi Lagos,Kosofe,3.0,Flat,-0.1415441965113108
274,1200000,"ILASAN Beside World Oil filling station , Ilasan Jakande Lekki Lagos",Lekki,2.0,Flat,-0.12362208879742137
275,750000,Unilag Estate Magodo Isheri Ojodu Lagos,Ojo,2.0,Flat,-0.16394683115367265
276,3000000,Awuse Estate Opebi Ikeja Lagos,Ikeja,3.0,Flat,0.03767688062758365
277,400000,Blessing estate ibeshe road Ebute Ikorodu Lagos,Ikorodu,3.0,Flat,-0.19531051965297916
278,1200000,IKATE IKATE Ikate Lekki Lagos,Lekki,2.0,Duplex,-0.12362208879742137
279,700000,Kayode Joseph Street Behind Ojodu LCDA Oke Ira Ogba Lagos,Ojo,2.0,Flat,-0.16842735808214498
280,650000,Kayode Joseph Street Behind Ojodu LCDA Ajayi Road Ogba Lagos,Ojo,3.0,Flat,-0.17290788501061735
281,450000,Waybridge before irawo mile12 Ikorodu Ikorodu Lagos,Ikorodu,2.0,Flat,-0.1908299927245068
282,2500000,Magodo Shangisha Magodo Shangisha Kosofe Ikosi Lagos,Kosofe,3.0,Duplex,-0.007128388657139971
283,500000,Godwill Estate Magodo Isheri Ojodu Lagos,Ojo,2.0,Flat,-0.18634946579603445
284,2500000,morroco Abule Ijesha Yaba Lagos,Yaba,2.0,Unknown,-0.007128388657139971
285,600000,Community road Akoka Yaba Lagos,Yaba,2.0,Flat,-0.17738841193908972
286,700000,GreenField Community Road Okota Lagos,Okota,2.0,Flat,-0.16842735808214498
287,16000000,Bella Vista Banana Island Ikoyi Lagos,Ikoyi,3.0,Flat,1.2026138820303978
288,450000,Maria Okor street off Ailegun rd Bucknor Isolo Lagos,Isolo,2.0,Flat,-0.1908299927245068
289,480000,"Anglican Church Street, behind Saint Augustine, FunshoOgini B/Stop Bucknor Isolo Lagos",Isolo,2.0,Flat,-0.1881416765674234
290,450000,"BODE SODIYA STR, OFF TIJANI SALAKO Bucknor Isolo Lagos",Isolo,2.0,Flat,-0.1908299927245068
291,550000,"BODE SODIYA STREET, OFF TIJANI SALAKO Bucknor Isolo Lagos",Isolo,3.0,Flat,-0.18186893886756209
292,7500000,Ajah Ajah Thomas Estate Ajah Lagos,Ajah,4.0,Duplex,0.44092430419009626
293,2000000,Lekki Right Handside Lekki Lagos,Lekki,2.0,Flat,-0.05193365794186359
294,800000,Isheri north GRA Isheri Egbe Idimu Lagos,Idimu,3.0,Flat,-0.15946630422520028
295,6000000,Akiode bus stop. Opposite Omole Estate gate Omole Phase 1 Ogba Lagos,Ogba,1.0,Unknown,0.30650849633592536
296,350000,Abijo GRA Abijo Ajah Lagos,Ajah,2.0,Flat,-0.19979104658145153
297,550000,Yob Avenue Isheri north GRA Isheri Egbe Idimu Lagos,Idimu,3.0,Flat,-0.18186893886756209
298,600000,opposite Crown Estate Sangotedo Ajah Lagos,Sangotedo,3.0,Flat,-0.17738841193908972
299,900000,Ocean Palm Estate Sangotedo Ajah Lagos,Sangotedo,3.0,Flat,-0.15050525036825554
300,800000,Sangotedo Sangotedo Ajah Lagos,Sangotedo,3.0,Flat,-0.15946630422520028
301,200000,oke afa Oke Afa Isolo Lagos,Isolo,3.0,Unknown,-0.2132326273668686
302,2500000,off Adeniran Ogunsanya Adeniran Ogunsanya Surulere Lagos,Surulere,3.0,Flat,-0.007128388657139971
303,4500000,Oniru Lekki Phase 1 Lekki Lagos,Lekki,3.0,Flat,0.1720926884817545
304,18000000,31A OJU OLOBUN STREET BIshop Oluwole Ahmadu Bello Way VI Lagos,VI,5.0,Commercial,1.3818349591692922
305,3800000,Romay Garden Estate Ikate Lekki Lagos,Lekki,4.0,Duplex,0.10936531148314144
306,300000,Sura Complex Lagos-Island Lagos-Island Lagos,Lagos-Island,7.0,Unknown,-0.2042715735099239
307,5000000,Oju Olobun Adeola Odeku VI Lagos,VI,3.0,Flat,0.2168979577664781
308,800000,Ado Ado Ajah Lagos,Ajah,3.0,Flat,-0.15946630422520028
309,2200000,Ado Ado Ajah Lagos,Ajah,5.0,Duplex,-0.03401155022797414
310,1500000,Ado Ado Ajah Lagos,Ajah,4.0,House,-0.09673892722658721
311,3000000,Lekki Lekki Phase 1 Lekki Lagos,Lekki,3.0,Flat,0.03767688062758365
312,3000000,C9 unit 5 Chevron Lekki Lagos,Lekki,4.0,Duplex,0.03767688062758365
313,1300000,Ado Ado Ajah Lagos,Ajah,4.0,House,-0.11466103494047665
314,1200000,Ado Ado Ajah Lagos,Ajah,3.0,Flat,-0.12362208879742137
315,450000,Agege Road Cement Agege Lagos,Agege,3.0,Office,-0.1908299927245068
316,1500000,Shonibare Estate Mobolaji Bank Anthony Way Ikeja Lagos,Ikeja,1.0,mini,-0.09673892722658721
317,900000,"Off, Ishaga Idi Araba Surulere Lagos",Surulere,2.0,Flat,-0.15050525036825554
318,2000000,Okey Okeke Drive Arowojobe Estate Maryland Lagos,Maryland,3.0,Flat,-0.05193365794186359
319,180000,Cement Cement Agege Lagos,Agege,3.0,Unknown,-0.21502483813825757
320,6000000,Itumo Ogbonna Street Admiralty way Lekki Phase 1 Lekki Lagos,Lekki,3.0,Flat,0.30650849633592536
321,5000000,Oniru VI Extension VI Lagos,VI,3.0,Flat,0.2168979577664781
322,500000,Oguntifa street Alapere Off church street Alapere Kosofe Ikosi Lagos,Alapere,2.0,Flat,-0.18634946579603445
323,11000000,Tony Eromosele Parkview Estate Ikoyi Lagos,Ikoyi,4.0,Duplex,0.7545611891831616
324,15000000,Ikoyi Banana Island Ikoyi Lagos,Ikoyi,4.0,Duplex,1.1130033434609505
325,350000,Ikosi Ikosi Ketu Kosofe Ikosi Lagos,Ikosi,1.0,mini,-0.19979104658145153
326,3500000,"Landbridge Avenue by Shoprite, Oniru Lekki Phase 1 Lekki Lagos",Lekki,5.0,Duplex,0.08248214991230726
327,25000, Olonode street Alagomeji Yaba Lagos,Yaba,2.0,Unknown,-0.22891447161652187
328,800000,Barracks Estate Ogudu Ogudu Lagos,Ogudu,2.0,Flat,-0.15946630422520028
329,1200000,Jully estate Oregun Ikeja Lagos,Ikeja,2.0,Flat,-0.12362208879742137
330,2000000,PALACE ROAD ONIRU/ VI Lekki Phase 1 Lekki Lagos,VI,2.0,Flat,-0.05193365794186359
331,3000000,Manor Gardens Estate V.g.c Lekki Lagos,Lekki,5.0,Duplex,0.03767688062758365
332,500000,Agege Lagos,Agege,3.0,Flat,-0.18634946579603445
333,6000000,Idejo Street Adeola Odeku VI Lagos,VI,3.0,Flat,0.30650849633592536
334,800000,"CBN Estate II, Alakija, Satellite Town CBN estate ii satellite town, lagos Amuwo-Odofin Amuwo-Odofin Lagos",Amuwo-Odofin,3.0,Flat,-0.15946630422520028
335,2500000,Admiralty Way Lekki Phase 1 Lekki Lagos,Lekki,1.0,mini,-0.007128388657139971
336,35000,Akinsanya Street Beside FRSC Building Berger Ojodu Lagos,Ojo,2.0,Office,-0.2280183662308274
337,8000000,Osbourne 2 Osborne Foreshore Estate Ikoyi Lagos,Ikoyi,4.0,Duplex,0.4857295734748199
338,1500000,Alagomeji Alagomeji Yaba Lagos,Yaba,2.0,Flat,-0.09673892722658721
339,900000,Bode Thomas Bode Thomas Surulere Lagos,Surulere,2.0,Flat,-0.15050525036825554
340,35000,"7th Street, Victoria's place, Osborne Estate Phase 1, Ikoyi, Lagos Osborne Foreshore Estate Ikoyi Lagos",Ikoyi,3.0,Flat,-0.2280183662308274
341,550000,Akoka Akoka Yaba Lagos,Yaba,2.0,Flat,-0.18186893886756209
342,250000,Akoka Akoka Yaba Lagos,Yaba,1.0,mini,-0.20875210043839626
343,500000,Abule -Oja Abule Oja Yaba Lagos,Yaba,2.0,Unknown,-0.18634946579603445
344,1300000,"Canaan street, Ajah Ajah Lekki Gardens Estate Ajah Lagos",Ajah,3.0,Duplex,-0.11466103494047665
345,2000000,Lekki Gardens Phase 4 General Paint Bus Stop Off Lekki Epe Expressway Ajah Lagos,Lekki,5.0,Duplex,-0.05193365794186359
346,2000000,Shofela Magodo Shangisha Kosofe Ikosi Lagos,Kosofe,4.0,Duplex,-0.05193365794186359
347,350000,ikosi Ikosi Ketu Kosofe Ikosi Lagos,Ikosi,1.0,mini,-0.19979104658145153
348,800000,Agege - ogba Pen cinema Lsdpc Estate Agege Lagos,Agege,3.0,Flat,-0.15946630422520028
349,600000,Akoka Akoka Yaba Lagos,Yaba,2.0,Flat,-0.17738841193908972
350,800000,Barrack estate Ogudu Ogudu Lagos,Ogudu,2.0,Flat,-0.15946630422520028
351,1500000,Off Awolowo Road Awolowo Road Ikoyi Lagos,Ikoyi,2.0,Flat,-0.09673892722658721
352,450000,Isheri Olofin Egbeda Alimosho Lagos,Alimosho,2.0,Flat,-0.1908299927245068
353,1000000,close to Ozone cinema Sabo Yaba Lagos,Yaba,3.0,Flat,-0.1415441965113108
354,600000,Agege ogba Pen cinema Lsdpc Estate Agege Lagos,Agege,2.0,Flat,-0.17738841193908972
355,300000,Ekoro road Ekoro Abule-Egba Abule-Egba Lagos,Abule-Egba,3.0,Flat,-0.2042715735099239
356,150000,Ekoro road Ekoro Abule-Egba Abule-Egba Lagos,Abule-Egba,1.0,mini,-0.21771315429534097
357,400000,Off Fola Agoro Road Fola Agoro Yaba Lagos,Yaba,1.0,mini,-0.19531051965297916
358,750000,Off Adeniran Ogunsanya Surulere Lagos,Surulere,2.0,Flat,-0.16394683115367265
359,400000,Abule -Oja Abule Oja Yaba Lagos,Yaba,1.0,mini,-0.19531051965297916
360,350000,Meiran road Meiran Ojokoro Abule-Egba Lagos,Ojo,3.0,Flat,-0.19979104658145153
361,150000,Akinsanya Street beside FRSC Berger Ojodu Lagos,Ojo,3.0,Unknown,-0.21771315429534097
362,400000,Abule -Oja Jibowu Yaba Lagos,Yaba,1.0,mini,-0.19531051965297916
363,900000,Eng john Ehizokhale street Peninsula Estate Ajah Lagos,Ajah,3.0,Flat,-0.15050525036825554
364,400000,Jibowu Jibowu Yaba Lagos,Yaba,1.0,mini,-0.19531051965297916
365,4500000,Off Fola osibo Off Fola osibo Lekki Phase 1 Lekki Lagos,Lekki,4.0,House,0.1720926884817545
366,250000,Isheri Olofin Egbeda Alimosho Lagos,Alimosho,1.0,mini,-0.20875210043839626
367,400000,Iwaya Onike Yaba Lagos,Yaba,1.0,mini,-0.19531051965297916
368,1000000,Ajao Estate Ajao Estate Isolo Lagos,Isolo,3.0,Flat,-0.1415441965113108
369,3500000,Africa Lane Lekki Phase 1 Lekki Lagos,Lekki,3.0,Flat,0.08248214991230726
370,2000000,"Ayinde Akinmade street, Lekki off Lekki Epe Expressway Lekki Phase 1 Lekki Lagos",Lekki,3.0,Flat,-0.05193365794186359
371,1300000,Soluyi Soluyi Gbagada Lagos,Gbagada,3.0,Flat,-0.11466103494047665
372,800000,Oladiji close off Oladoyinbo street Aguda(ogba) Ogba Lagos,Ogba,2.0,Flat,-0.15946630422520028
373,400000,Akoka Akoka Yaba Lagos,Yaba,1.0,mini,-0.19531051965297916
374,700000,Ebute Metta East Ebute Metta Yaba Lagos,Yaba,2.0,Flat,-0.16842735808214498
375,1500000,Lawanson Ojuelegba Surulere Lagos,Surulere,1.0,mini,-0.09673892722658721
376,1000000,victoria street Ojota Ojota Lagos,Ojo,3.0,Flat,-0.1415441965113108
377,400000,Ebutte Metta Ebute Metta Yaba Lagos,Yaba,1.0,mini,-0.19531051965297916
378,1200000,Oladiji close off Oladoyinbo street Aguda(ogba) Ogba Lagos,Ogba,4.0,Flat,-0.12362208879742137
379,450000,off Bajulaiye road Shomolu Shomolu Lagos,Shomolu,1.0,mini,-0.1908299927245068
380,450000,off ado road Ado Ajah Lagos,Ajah,1.0,mini,-0.1908299927245068
381,1700000,off ado road Ado Ajah Lagos,Ajah,4.0,Duplex,-0.07881681951269776
382,450000,St. Finbars Road Akoka Yaba Lagos,Yaba,1.0,mini,-0.1908299927245068
383,50000,Akinsanya Street beside FRSC Berger Ojodu Lagos,Ojo,3.0,Unknown,-0.2266742081522857
384,900000,off ado road Ado Ajah Lagos,Ajah,3.0,Flat,-0.15050525036825554
385,800000,off ado road Ado Ajah Lagos,Ajah,3.0,Flat,-0.15946630422520028
386,2200000,Cluster C 1004 VI Lagos,VI,1.0,mini,-0.03401155022797414
387,200000,Bogije Ibeju-Lekki Lagos,Ibeju-Lekki,1.0,mini,-0.2132326273668686
388,200000,close to Ladi-lak off Bajulaiye road Shomolu Shomolu Lagos,Shomolu,1.0,mini,-0.2132326273668686
389,900000,off ado road Ado Ajah Lagos,Ajah,3.0,Flat,-0.15050525036825554
390,700000,cooperate Villa Estate Badore Ajah Lagos,Ajah,3.0,Flat,-0.16842735808214498
391,180000,Isheri Olofin Egbeda Alimosho Lagos,Alimosho,1.0,mini,-0.21502483813825757
392,700000,Off Badore road Badore Ajah Lagos,Ajah,3.0,Flat,-0.16842735808214498
393,850000,Off Badore road Badore Ajah Lagos,Ajah,3.0,Flat,-0.1549857772967279
394,3000000,"victoria Island off Ajose adeogun, V.I VI Lagos",VI,3.0,Bungalow,0.03767688062758365
395,3000000," Millennium Estate, Oke Millenuim Ups Gbagada Lagos",Gbagada,4.0,Duplex,0.03767688062758365
396,700000,Ade Adenaike Irawo Kosofe Kosofe Ikosi Lagos,Kosofe,4.0,Flat,-0.16842735808214498
397,350000,close to Ladi-lak off Bajulaiye road Shomolu Shomolu Lagos,Shomolu,1.0,mini,-0.19979104658145153
398,2500000,Atunrase Estate Atunrase Medina Gbagada Lagos,Gbagada,5.0,Duplex,-0.007128388657139971
399,500000,Abule-Ijesha Abule Ijesha Yaba Lagos,Yaba,1.0,mini,-0.18634946579603445
400,700000, VN street green field Ago palace Ago Palace Okota Lagos,Okota,3.0,Flat,-0.16842735808214498
401,700000,"EN street, Greenfield Ago Palace Okota Lagos",Okota,3.0,Flat,-0.16842735808214498
402,1300000,GRA Pako Ogudu Gra Ogudu Lagos,Ogudu,3.0,Flat,-0.11466103494047665
403,4000000,Atlantic Beach Estate Oniru VI Extension VI Lagos,VI,4.0,Duplex,0.12728741919703088
404,4500000,Oniru Estate Oniru VI Extension VI Lagos,VI,3.0,Flat,0.1720926884817545
405,1500000,Lekki Palm City Estate Lekki Palm City Estate Thomas Estate Ajah Lagos,Lekki,4.0,Duplex,-0.09673892722658721
406,3000000,New Market Road Onru VI Extension VI Lagos,VI,2.0,Flat,0.03767688062758365
407,1200000,Lekki Palm City Estate Lekki Palm City Estate Vgc Ajah Lagos,Lekki,3.0,Flat,-0.12362208879742137
408,1000000,Destiny Homes Abijo Abijo Ajah Lagos,Ajah,3.0,Flat,-0.1415441965113108
409,7000000,Sobo Arobiodu Street Ikeja Gra Ikeja Lagos,Ikeja,4.0,Duplex,0.39611903490537265
410,3800000,Street at Millennium City Center Estate Okealo Millenuim Ups Gbagada Lagos,Gbagada,7.0,Duplex,0.10936531148314144
411,3500000,Off Awolowo way Awolowo Way Ikeja Lagos,Ikeja,5.0,Duplex,0.08248214991230726
412,1200000,Modupe Estate Off FolaAgoro roundabout Fola Agoro Yaba Lagos,Yaba,3.0,Flat,-0.12362208879742137
413,500000,Onipede street Lawanson Surulere Lagos,Surulere,3.0,Flat,-0.18634946579603445
414,350000,Off oseni street Lawanson Surulere Lagos,Surulere,1.0,mini,-0.19979104658145153
415,2200000,Off adeniran ogunsanya Adeniran Ogunsanya Surulere Lagos,Surulere,3.0,Flat,-0.03401155022797414
416,2000000,On adegbola Ogunlana Bode Thomas Surulere Lagos,Surulere,3.0,Flat,-0.05193365794186359
417,1500000,Bode thomas Off bode Thomas Bode Thomas Surulere Lagos,Surulere,4.0,Flat,-0.09673892722658721
418,1000000,Aguda Ogba Aguda(ogba) Ogba Lagos,Ogba,3.0,Flat,-0.1415441965113108
419,1300000,Off bode Thomas Off bode Thomas Bode Thomas Surulere Lagos,Surulere,3.0,Flat,-0.11466103494047665
420,1300000,Ajao Estate Airport Road(ikeja) Ikeja Lagos,Ikeja,3.0,Flat,-0.11466103494047665
421,1500000,Off bode thomas Off bode thomas Bode Thomas Surulere Lagos,Surulere,3.0,Flat,-0.09673892722658721
422,800000,On bishop Off ojulegba Ojuelegba Surulere Lagos,Surulere,2.0,Flat,-0.15946630422520028
423,5000000,Ogudu Gra Ogudu Gra Ogudu Lagos,Ogudu,5.0,House,0.2168979577664781
424,750000,Off maryland Off maryland Mende Maryland Lagos,Maryland,2.0,Flat,-0.16394683115367265
425,2500000,Ikorodu Road PALM GROOVE ESTATE Ikorodu Road(ilupeju) Ilupeju Lagos,Ikorodu,2.0,Unknown,-0.007128388657139971
426,2200000,Mayfair Mayfair Garden estate Awoyaya Ajah Lagos,Ajah,4.0,House,-0.03401155022797414
427,400000,Along Shola martins Street New Oko Oba Agege Lagos,Agege,3.0,Flat,-0.19531051965297916
428,1500000,Magodo gra Magodo Isheri Ojodu Lagos,Ojo,3.0,Flat,-0.09673892722658721
429,1500000,On magodo gra Magodo Isheri Ojodu Lagos,Ojo,3.0,Flat,-0.09673892722658721
430,350000,Off bode thomas Off bode thomas Bode Thomas Surulere Lagos,Surulere,2.0,Unknown,-0.19979104658145153
431,2500000,Olokonla Olokonla Sangotedo Ajah Lagos,Sangotedo,5.0,House,-0.007128388657139971
432,1500000,On magodo gra Magodo Isheri Ojodu Lagos,Ojo,3.0,Flat,-0.09673892722658721
433,300000,"Adjacent Unilag road Akoka UNILAG,HERBERT MaCAULAY EXPRESS ROAD Akoka Yaba Lagos",Yaba,2.0,Unknown,-0.2042715735099239
434,6000000,"Plot 7b, parkview estate, ikoyi Parkview Estate Ikoyi Lagos",Ikoyi,5.0,Duplex,0.30650849633592536
435,1300000,phase 1 GRA Magodo Shangisha Kosofe Ikosi Lagos,Kosofe,3.0,Flat,-0.11466103494047665
436,8000000,ikate ikate Ikate Lekki Lagos,Lekki,3.0,Unknown,0.4857295734748199
437,1300000,Ologolo Agungi Lekki Lagos,Lekki,2.0,Flat,-0.11466103494047665
438,750000,Johnson Baruwa Ijesha Surulere Lagos,Surulere,1.0,mini,-0.16394683115367265
439,1500000,Idado idado Idado Lekki Lagos,Lekki,3.0,Flat,-0.09673892722658721
440,8500000,Nicon Town estate Jakande Lekki Lagos,Lekki,5.0,House,0.5305348427595434
441,1300000,Mayfair Garden estate Mayfair Awoyaya Ajah Lagos,Ajah,4.0,Bungalow,-0.11466103494047665
442,900000,Morocco Fola Agoro Yaba Lagos,Yaba,3.0,Flat,-0.15050525036825554
443,1000000,Onike Onike Yaba Lagos,Yaba,2.0,Flat,-0.1415441965113108
444,250000,St Finbarrs Road Akoka Yaba Lagos,Yaba,1.0,mini,-0.20875210043839626
445,16000000,Andrew Oliver Banana Island Ikoyi Lagos,Ikoyi,4.0,Duplex,1.2026138820303978
446,1500000,LEKKI gardens phase 2 LEKKI gardens phase 2 Lekki Gardens Estate Ajah Lagos,Lekki,4.0,Duplex,-0.09673892722658721
447,2300000,"Adjacent to Abraham Adesanya Estate, Ajah Olokonla Eti-osa Lekki Gardens Estate Ajah Lagos",Ajah,5.0,Duplex,-0.025050496371029417
448,900000,Ajah Divine Homes estate Thomas Estate Ajah Lagos,Ajah,2.0,Flat,-0.15050525036825554
449,2800000,Royal Estate Yaba Royal Estate Yaba Abule Oja Yaba Lagos,Yaba,4.0,Duplex,0.0197547729136942
450,850000,Alpha Beach Road Alpha Beach Road Igbo Efon Lekki Lagos,Lekki,1.0,mini,-0.1549857772967279
451,2000000,Olabisi Osho Street Ifako Gbagada Gbagada Lagos,Gbagada,3.0,Unknown,-0.05193365794186359
452,1100000,Off Joseph Harrison Off Onike Round About Iwaya Yaba Lagos,Yaba,3.0,Flat,-0.1325831426543661
453,1000000,Close to Adide Supermarket Onike Iwaya Yaba Lagos,Yaba,2.0,Flat,-0.1415441965113108
454,1300000,Ogudu Gra Ogudu Gra Ogudu Lagos,Ogudu,3.0,Flat,-0.11466103494047665
455,550000,Agboyi private Estate Alapere Agboyi estate Alapere Kosofe Ikosi Lagos,Alapere,3.0,Flat,-0.18186893886756209
456,600000,Ajibola crescent by comprehensive secondary school Alapere bus stop by first bank Alapere Kosofe Ikosi Lagos,Alapere,3.0,Flat,-0.17738841193908972
457,400000,Orishigun street krtu Ile Ile Bus stop by Skye Bank Ketu Kosofe Ikosi Lagos,Kosofe,1.0,mini,-0.19531051965297916
458,700000,Victor Bamiro street Biola street by Mr Biggs Alapere Kosofe Ikosi Lagos,Alapere,3.0,Flat,-0.16842735808214498
459,800000,Mojisola Street off College Road Ogba Lagos Ifako Ogba Ogba Lagos,Ogba,2.0,Flat,-0.15946630422520028
460,800000,bishop street bishop Ojuelegba Surulere Lagos,Surulere,3.0,Flat,-0.15946630422520028
461,4000000,Okupe Estate Mende Maryland Lagos,Maryland,5.0,Duplex,0.12728741919703088
462,6700000,Parkview estate Parkview Estate Ikoyi Lagos,Ikoyi,4.0,Duplex,0.3692358733345384
463,12000000,Bishop Aboyade Cole Street Ademola Adetokunbo VI Lagos,VI,7.0,Commercial,0.8441717277526088
464,5000000,Old Ikoyi Old Ikoyi Ikoyi Lagos,Ikoyi,3.0,Flat,0.2168979577664781
465,2500000,Anthony Anthony Village Maryland Lagos,Maryland,3.0,Unknown,-0.007128388657139971
466,500000,Oladele street kosofe Ketu Iyana school bus stop Kosofe Kosofe Ikosi Lagos,Kosofe,3.0,Flat,-0.18634946579603445
467,600000,Akinnagbe Street off Adebayo street Agboyi road Alapere Kosofe Ikosi Lagos,Alapere,2.0,Flat,-0.17738841193908972
468,40000,"QMB Builders Mart Road, Lekki Epe express way Lekki Phase 1 Lekki Lagos",Lekki,1.0,Unknown,-0.22757031353798016
469,1700000,Oba yekini street Ikate Lekki Lagos,Lekki,4.0,Flat,-0.07881681951269776
470,700000,Akinnagbe Street off Adebayo street Agboyi road Alapere Kosofe Ikosi Lagos,Alapere,3.0,Flat,-0.16842735808214498
471,2500000,Fatai Idowu Arobieke Lekki Phase 1 Lekki Lagos,Lekki,3.0,Flat,-0.007128388657139971
472,5500000,"3rd avenue Jakande estate, Abesan Ipaja Ipaja Lagos",Ipaja,3.0,Flat,0.26170322705120175
473,1800000,Chevy View Chevron Lekki Lagos,Lekki,3.0,Flat,-0.06985576565575304
474,1100000,Osapa London Osapa London Lekki Lagos,Lekki,3.0,Unknown,-0.1325831426543661
475,400000,Tunji Shokefun Avenue Igbogbo Ikorodu Lagos,Ikorodu,3.0,Flat,-0.19531051965297916
476,3500000,Free trade zone Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki,2.5,Unknown,0.08248214991230726
477,11000000,Off Ahmadu Bello Way VI Lagos,VI,3.0,Flat,0.7545611891831616
478,1000000,Awolowo way Awolowo way estate Awolowo Way Ikeja Lagos,Ikeja,4.0,Flat,-0.1415441965113108
479,4500000,off Ahmadu Bello Way VI Lagos,VI,3.0,Flat,0.1720926884817545
480,1000000,Awolowo way Awolowo way estate Awolowo Way Ikeja Lagos,Ikeja,4.0,Flat,-0.1415441965113108
481,2000000,Akora Estate Adeniyi Jones Ikeja Lagos,Ikeja,3.0,Flat,-0.05193365794186359
482,15500000,off ogun street ikoyi off ogun street Banana Island Ikoyi Lagos,Ikoyi,2.0,Flat,1.1578086127456741
483,800000,Adeniyi Jones Adeniyi Jones estate Adeniyi Jones Ikeja Lagos,Ikeja,2.0,Flat,-0.15946630422520028
484,1200000,Soleye Crescent Ogunlana Surulere Lagos,Surulere,2.0,Unknown,-0.12362208879742137
485,1700000,Ado Ado Ajah Lagos,Ajah,4.0,House,-0.07881681951269776
486,500000,off Kudirat Abiola Way Oregun Ikeja Lagos,Ikeja,1.0,mini,-0.18634946579603445
487,450000,Ado Ado Ajah Lagos,Ajah,1.0,mini,-0.1908299927245068
488,800000,Ado Ado Ajah Lagos,Ajah,3.0,Flat,-0.15946630422520028
489,900000,Ado Ado Ajah Lagos,Ajah,3.0,Flat,-0.15050525036825554
490,2500000,Akora Estate Adeniyi Jones Ikeja Lagos,Ikeja,3.0,Duplex,-0.007128388657139971
491,2000000,Akora Estate Adeniyi Jones Ikeja Lagos,Ikeja,3.0,Flat,-0.05193365794186359
492,1500000,Akora Estate Adeniyi Jones Ikeja Lagos,Ikeja,3.0,Duplex,-0.09673892722658721
493,900000,Thomas Animashuan off Brown Rd Aguda Surulere Lagos,Surulere,3.0,Flat,-0.15050525036825554
494,700000, nathan street Ojuelegba Surulere Lagos,Surulere,3.0,Flat,-0.16842735808214498
495,500000,durojaye street off aborishade street Lawanson Surulere Lagos,Surulere,3.0,Flat,-0.18634946579603445
